genome	target_illumina_depth	polishing	remaining_errors
ATCC_35897_Listeria_welshimeri	24.5	NextPolish	4
ATCC_35897_Listeria_welshimeri	24.5	Pilon	18
ATCC_BAA-679_Listeria_monocytogenes	24.5	Polypolish	17
ATCC_BAA-679_Listeria_monocytogenes	24.5	Polypolish-careful	27
ATCC_BAA-679_Listeria_monocytogenes	24.5	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	24.5	pypolca-careful	11
ATCC_BAA-679_Listeria_monocytogenes	24.5	HyPo	19
ATCC_BAA-679_Listeria_monocytogenes	24.5	FMLRC2	5
ATCC_BAA-679_Listeria_monocytogenes	24.5	NextPolish	10
ATCC_BAA-679_Listeria_monocytogenes	24.5	Pilon	21
ATCC_10708_Salmonella_enterica	24.6	Polypolish	121
ATCC_10708_Salmonella_enterica	24.6	Polypolish-careful	212
ATCC_10708_Salmonella_enterica	24.6	pypolca	73
ATCC_10708_Salmonella_enterica	24.6	pypolca-careful	86
ATCC_10708_Salmonella_enterica	24.6	HyPo	124
ATCC_10708_Salmonella_enterica	24.6	FMLRC2	63
ATCC_10708_Salmonella_enterica	24.6	NextPolish	66
ATCC_10708_Salmonella_enterica	24.6	Pilon	124
ATCC_14035_Vibrio_cholerae	24.6	Polypolish	55
ATCC_14035_Vibrio_cholerae	24.6	Polypolish-careful	193
ATCC_14035_Vibrio_cholerae	24.6	pypolca	65
ATCC_14035_Vibrio_cholerae	24.6	pypolca-careful	69
ATCC_14035_Vibrio_cholerae	24.6	HyPo	121
ATCC_14035_Vibrio_cholerae	24.6	FMLRC2	34
ATCC_14035_Vibrio_cholerae	24.6	NextPolish	62
ATCC_14035_Vibrio_cholerae	24.6	Pilon	105
ATCC_17802_Vibrio_parahaemolyticus	24.6	Polypolish	77
ATCC_17802_Vibrio_parahaemolyticus	24.6	Polypolish-careful	124
ATCC_17802_Vibrio_parahaemolyticus	24.6	pypolca	28
ATCC_17802_Vibrio_parahaemolyticus	24.6	pypolca-careful	28
ATCC_17802_Vibrio_parahaemolyticus	24.6	HyPo	97
ATCC_17802_Vibrio_parahaemolyticus	24.6	FMLRC2	61
ATCC_17802_Vibrio_parahaemolyticus	24.6	NextPolish	28
ATCC_17802_Vibrio_parahaemolyticus	24.6	Pilon	46
ATCC_19119_Listeria_ivanovii	24.6	Polypolish	38
ATCC_19119_Listeria_ivanovii	24.6	Polypolish-careful	50
ATCC_19119_Listeria_ivanovii	24.6	pypolca	13
ATCC_19119_Listeria_ivanovii	24.6	pypolca-careful	15
ATCC_19119_Listeria_ivanovii	24.6	HyPo	27
ATCC_19119_Listeria_ivanovii	24.6	FMLRC2	60
ATCC_19119_Listeria_ivanovii	24.6	NextPolish	16
ATCC_19119_Listeria_ivanovii	24.6	Pilon	38
ATCC_25922_Escherichia_coli	24.6	Polypolish	147
ATCC_25922_Escherichia_coli	24.6	Polypolish-careful	353
ATCC_25922_Escherichia_coli	24.6	pypolca	55
ATCC_25922_Escherichia_coli	24.6	pypolca-careful	64
ATCC_25922_Escherichia_coli	24.6	HyPo	125
ATCC_25922_Escherichia_coli	24.6	FMLRC2	90
ATCC_25922_Escherichia_coli	24.6	NextPolish	39
ATCC_25922_Escherichia_coli	24.6	Pilon	578
ATCC_33560_Campylobacter_jejuni	24.6	Polypolish	54
ATCC_33560_Campylobacter_jejuni	24.6	Polypolish-careful	140
ATCC_33560_Campylobacter_jejuni	24.6	pypolca	16
ATCC_33560_Campylobacter_jejuni	24.6	pypolca-careful	22
ATCC_33560_Campylobacter_jejuni	24.6	HyPo	77
ATCC_33560_Campylobacter_jejuni	24.6	FMLRC2	35
ATCC_33560_Campylobacter_jejuni	24.6	NextPolish	11
ATCC_33560_Campylobacter_jejuni	24.6	Pilon	78
ATCC_35221_Campylobacter_lari	24.6	Polypolish	25
ATCC_35221_Campylobacter_lari	24.6	Polypolish-careful	77
ATCC_35221_Campylobacter_lari	24.6	pypolca	15
ATCC_35221_Campylobacter_lari	24.6	pypolca-careful	19
ATCC_35221_Campylobacter_lari	24.6	HyPo	34
ATCC_35221_Campylobacter_lari	24.6	FMLRC2	17
ATCC_35221_Campylobacter_lari	24.6	NextPolish	4
ATCC_35221_Campylobacter_lari	24.6	Pilon	42
ATCC_35897_Listeria_welshimeri	24.6	Polypolish	16
ATCC_35897_Listeria_welshimeri	24.6	Polypolish-careful	27
ATCC_35897_Listeria_welshimeri	24.6	pypolca	11
ATCC_35897_Listeria_welshimeri	24.6	pypolca-careful	11
ATCC_35897_Listeria_welshimeri	24.6	HyPo	22
ATCC_35897_Listeria_welshimeri	24.6	FMLRC2	11
ATCC_35897_Listeria_welshimeri	24.6	NextPolish	7
ATCC_35897_Listeria_welshimeri	24.6	Pilon	16
ATCC_BAA-679_Listeria_monocytogenes	24.6	Polypolish	19
ATCC_BAA-679_Listeria_monocytogenes	24.6	Polypolish-careful	31
ATCC_BAA-679_Listeria_monocytogenes	24.6	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	24.6	pypolca-careful	10
ATCC_BAA-679_Listeria_monocytogenes	24.6	HyPo	20
ATCC_BAA-679_Listeria_monocytogenes	24.6	FMLRC2	48
ATCC_BAA-679_Listeria_monocytogenes	24.6	NextPolish	11
ATCC_BAA-679_Listeria_monocytogenes	24.6	Pilon	23
ATCC_10708_Salmonella_enterica	24.7	Polypolish	103
ATCC_10708_Salmonella_enterica	24.7	Polypolish-careful	202
ATCC_10708_Salmonella_enterica	24.7	pypolca	76
ATCC_10708_Salmonella_enterica	24.7	pypolca-careful	86
ATCC_10708_Salmonella_enterica	24.7	HyPo	142
ATCC_10708_Salmonella_enterica	24.7	FMLRC2	58
ATCC_10708_Salmonella_enterica	24.7	NextPolish	67
ATCC_10708_Salmonella_enterica	24.7	Pilon	136
ATCC_14035_Vibrio_cholerae	24.7	Polypolish	51
ATCC_14035_Vibrio_cholerae	24.7	Polypolish-careful	191
ATCC_14035_Vibrio_cholerae	24.7	pypolca	59
ATCC_14035_Vibrio_cholerae	24.7	pypolca-careful	66
ATCC_14035_Vibrio_cholerae	24.7	HyPo	106
ATCC_14035_Vibrio_cholerae	24.7	FMLRC2	26
ATCC_14035_Vibrio_cholerae	24.7	NextPolish	51
ATCC_14035_Vibrio_cholerae	24.7	Pilon	108
ATCC_17802_Vibrio_parahaemolyticus	24.7	Polypolish	55
ATCC_17802_Vibrio_parahaemolyticus	24.7	Polypolish-careful	124
ATCC_17802_Vibrio_parahaemolyticus	24.7	pypolca	27
ATCC_17802_Vibrio_parahaemolyticus	24.7	pypolca-careful	27
ATCC_17802_Vibrio_parahaemolyticus	24.7	HyPo	87
ATCC_17802_Vibrio_parahaemolyticus	24.7	FMLRC2	45
ATCC_17802_Vibrio_parahaemolyticus	24.7	NextPolish	28
ATCC_17802_Vibrio_parahaemolyticus	24.7	Pilon	45
ATCC_19119_Listeria_ivanovii	24.7	Polypolish	36
ATCC_19119_Listeria_ivanovii	24.7	Polypolish-careful	52
ATCC_19119_Listeria_ivanovii	24.7	pypolca	10
ATCC_19119_Listeria_ivanovii	24.7	pypolca-careful	18
ATCC_19119_Listeria_ivanovii	24.7	HyPo	35
ATCC_19119_Listeria_ivanovii	24.7	FMLRC2	39
ATCC_19119_Listeria_ivanovii	24.7	NextPolish	12
ATCC_19119_Listeria_ivanovii	24.7	Pilon	33
ATCC_25922_Escherichia_coli	24.7	Polypolish	137
ATCC_25922_Escherichia_coli	24.7	Polypolish-careful	355
ATCC_25922_Escherichia_coli	24.7	pypolca	60
ATCC_25922_Escherichia_coli	24.7	pypolca-careful	68
ATCC_25922_Escherichia_coli	24.7	HyPo	137
ATCC_25922_Escherichia_coli	24.7	FMLRC2	88
ATCC_25922_Escherichia_coli	24.7	NextPolish	48
ATCC_25922_Escherichia_coli	24.7	Pilon	453
ATCC_33560_Campylobacter_jejuni	24.7	Polypolish	37
ATCC_33560_Campylobacter_jejuni	24.7	Polypolish-careful	125
ATCC_33560_Campylobacter_jejuni	24.7	pypolca	14
ATCC_33560_Campylobacter_jejuni	24.7	pypolca-careful	20
ATCC_33560_Campylobacter_jejuni	24.7	HyPo	72
ATCC_33560_Campylobacter_jejuni	24.7	FMLRC2	29
ATCC_33560_Campylobacter_jejuni	24.7	NextPolish	11
ATCC_33560_Campylobacter_jejuni	24.7	Pilon	64
ATCC_35221_Campylobacter_lari	24.7	Polypolish	20
ATCC_35221_Campylobacter_lari	24.7	Polypolish-careful	70
ATCC_35221_Campylobacter_lari	24.7	pypolca	17
ATCC_35221_Campylobacter_lari	24.7	pypolca-careful	16
ATCC_35221_Campylobacter_lari	24.7	HyPo	42
ATCC_35221_Campylobacter_lari	24.7	FMLRC2	13
ATCC_35221_Campylobacter_lari	24.7	NextPolish	8
ATCC_35221_Campylobacter_lari	24.7	Pilon	33
ATCC_35897_Listeria_welshimeri	24.7	Polypolish	10
ATCC_35897_Listeria_welshimeri	24.7	Polypolish-careful	23
ATCC_35897_Listeria_welshimeri	24.7	pypolca	13
ATCC_35897_Listeria_welshimeri	24.7	pypolca-careful	13
ATCC_35897_Listeria_welshimeri	24.7	HyPo	20
ATCC_35897_Listeria_welshimeri	24.7	FMLRC2	16
ATCC_35897_Listeria_welshimeri	24.7	NextPolish	8
ATCC_35897_Listeria_welshimeri	24.7	Pilon	21
ATCC_BAA-679_Listeria_monocytogenes	24.7	Polypolish	20
ATCC_BAA-679_Listeria_monocytogenes	24.7	Polypolish-careful	30
ATCC_BAA-679_Listeria_monocytogenes	24.7	pypolca	10
ATCC_BAA-679_Listeria_monocytogenes	24.7	pypolca-careful	10
ATCC_BAA-679_Listeria_monocytogenes	24.7	HyPo	18
ATCC_BAA-679_Listeria_monocytogenes	24.7	FMLRC2	5
ATCC_BAA-679_Listeria_monocytogenes	24.7	NextPolish	12
ATCC_BAA-679_Listeria_monocytogenes	24.7	Pilon	23
ATCC_10708_Salmonella_enterica	24.8	Polypolish	124
ATCC_10708_Salmonella_enterica	24.8	Polypolish-careful	222
ATCC_10708_Salmonella_enterica	24.8	pypolca	72
ATCC_10708_Salmonella_enterica	24.8	pypolca-careful	84
ATCC_10708_Salmonella_enterica	24.8	HyPo	139
ATCC_10708_Salmonella_enterica	24.8	FMLRC2	103
ATCC_10708_Salmonella_enterica	24.8	NextPolish	69
ATCC_10708_Salmonella_enterica	24.8	Pilon	128
ATCC_14035_Vibrio_cholerae	24.8	Polypolish	47
ATCC_14035_Vibrio_cholerae	24.8	Polypolish-careful	189
ATCC_14035_Vibrio_cholerae	24.8	pypolca	59
ATCC_14035_Vibrio_cholerae	24.8	pypolca-careful	65
ATCC_14035_Vibrio_cholerae	24.8	HyPo	122
ATCC_14035_Vibrio_cholerae	24.8	FMLRC2	41
ATCC_14035_Vibrio_cholerae	24.8	NextPolish	45
ATCC_14035_Vibrio_cholerae	24.8	Pilon	104
ATCC_17802_Vibrio_parahaemolyticus	24.8	Polypolish	64
ATCC_17802_Vibrio_parahaemolyticus	24.8	Polypolish-careful	123
ATCC_17802_Vibrio_parahaemolyticus	24.8	pypolca	27
ATCC_17802_Vibrio_parahaemolyticus	24.8	pypolca-careful	29
ATCC_17802_Vibrio_parahaemolyticus	24.8	HyPo	93
ATCC_17802_Vibrio_parahaemolyticus	24.8	FMLRC2	40
ATCC_17802_Vibrio_parahaemolyticus	24.8	NextPolish	24
ATCC_17802_Vibrio_parahaemolyticus	24.8	Pilon	56
ATCC_19119_Listeria_ivanovii	24.8	Polypolish	44
ATCC_19119_Listeria_ivanovii	24.8	Polypolish-careful	57
ATCC_19119_Listeria_ivanovii	24.8	pypolca	13
ATCC_19119_Listeria_ivanovii	24.8	pypolca-careful	16
ATCC_19119_Listeria_ivanovii	24.8	HyPo	33
ATCC_19119_Listeria_ivanovii	24.8	FMLRC2	44
ATCC_19119_Listeria_ivanovii	24.8	NextPolish	18
ATCC_19119_Listeria_ivanovii	24.8	Pilon	36
ATCC_25922_Escherichia_coli	24.8	Polypolish	141
ATCC_25922_Escherichia_coli	24.8	Polypolish-careful	343
ATCC_25922_Escherichia_coli	24.8	pypolca	56
ATCC_25922_Escherichia_coli	24.8	pypolca-careful	58
ATCC_25922_Escherichia_coli	24.8	HyPo	123
ATCC_25922_Escherichia_coli	24.8	FMLRC2	84
ATCC_25922_Escherichia_coli	24.8	NextPolish	38
ATCC_25922_Escherichia_coli	24.8	Pilon	424
ATCC_33560_Campylobacter_jejuni	24.8	Polypolish	45
ATCC_33560_Campylobacter_jejuni	24.8	Polypolish-careful	130
ATCC_33560_Campylobacter_jejuni	24.8	pypolca	18
ATCC_33560_Campylobacter_jejuni	24.8	pypolca-careful	23
ATCC_33560_Campylobacter_jejuni	24.8	HyPo	69
ATCC_33560_Campylobacter_jejuni	24.8	FMLRC2	27
ATCC_33560_Campylobacter_jejuni	24.8	NextPolish	17
ATCC_33560_Campylobacter_jejuni	24.8	Pilon	66
ATCC_35221_Campylobacter_lari	24.8	Polypolish	26
ATCC_35221_Campylobacter_lari	24.8	Polypolish-careful	79
ATCC_35221_Campylobacter_lari	24.8	pypolca	14
ATCC_35221_Campylobacter_lari	24.8	pypolca-careful	16
ATCC_35221_Campylobacter_lari	24.8	HyPo	45
ATCC_35221_Campylobacter_lari	24.8	FMLRC2	20
ATCC_35221_Campylobacter_lari	24.8	NextPolish	4
ATCC_35221_Campylobacter_lari	24.8	Pilon	40
ATCC_35897_Listeria_welshimeri	24.8	Polypolish	11
ATCC_35897_Listeria_welshimeri	24.8	Polypolish-careful	23
ATCC_35897_Listeria_welshimeri	24.8	pypolca	10
ATCC_35897_Listeria_welshimeri	24.8	pypolca-careful	10
ATCC_35897_Listeria_welshimeri	24.8	HyPo	16
ATCC_35897_Listeria_welshimeri	24.8	FMLRC2	1
ATCC_35897_Listeria_welshimeri	24.8	NextPolish	7
ATCC_35897_Listeria_welshimeri	24.8	Pilon	14
ATCC_BAA-679_Listeria_monocytogenes	24.8	Polypolish	21
ATCC_BAA-679_Listeria_monocytogenes	24.8	Polypolish-careful	32
ATCC_BAA-679_Listeria_monocytogenes	24.8	pypolca	11
ATCC_BAA-679_Listeria_monocytogenes	24.8	pypolca-careful	11
ATCC_BAA-679_Listeria_monocytogenes	24.8	HyPo	15
ATCC_BAA-679_Listeria_monocytogenes	24.8	FMLRC2	10
ATCC_BAA-679_Listeria_monocytogenes	24.8	NextPolish	9
ATCC_BAA-679_Listeria_monocytogenes	24.8	Pilon	23
ATCC_10708_Salmonella_enterica	24.9	Polypolish	109
ATCC_10708_Salmonella_enterica	24.9	Polypolish-careful	206
ATCC_10708_Salmonella_enterica	24.9	pypolca	74
ATCC_10708_Salmonella_enterica	24.9	pypolca-careful	80
ATCC_10708_Salmonella_enterica	24.9	HyPo	135
ATCC_10708_Salmonella_enterica	24.9	FMLRC2	90
ATCC_10708_Salmonella_enterica	24.9	NextPolish	63
ATCC_10708_Salmonella_enterica	24.9	Pilon	148
ATCC_14035_Vibrio_cholerae	24.9	Polypolish	64
ATCC_14035_Vibrio_cholerae	24.9	Polypolish-careful	202
ATCC_14035_Vibrio_cholerae	24.9	pypolca	60
ATCC_14035_Vibrio_cholerae	24.9	pypolca-careful	66
ATCC_14035_Vibrio_cholerae	24.9	HyPo	114
ATCC_14035_Vibrio_cholerae	24.9	FMLRC2	45
ATCC_14035_Vibrio_cholerae	24.9	NextPolish	43
ATCC_14035_Vibrio_cholerae	24.9	Pilon	94
ATCC_17802_Vibrio_parahaemolyticus	24.9	Polypolish	50
ATCC_17802_Vibrio_parahaemolyticus	24.9	Polypolish-careful	112
ATCC_17802_Vibrio_parahaemolyticus	24.9	pypolca	29
ATCC_17802_Vibrio_parahaemolyticus	24.9	pypolca-careful	29
ATCC_17802_Vibrio_parahaemolyticus	24.9	HyPo	86
ATCC_17802_Vibrio_parahaemolyticus	24.9	FMLRC2	24
ATCC_17802_Vibrio_parahaemolyticus	24.9	NextPolish	42
ATCC_17802_Vibrio_parahaemolyticus	24.9	Pilon	50
ATCC_19119_Listeria_ivanovii	24.9	Polypolish	36
ATCC_19119_Listeria_ivanovii	24.9	Polypolish-careful	47
ATCC_19119_Listeria_ivanovii	24.9	pypolca	13
ATCC_19119_Listeria_ivanovii	24.9	pypolca-careful	15
ATCC_19119_Listeria_ivanovii	24.9	HyPo	37
ATCC_19119_Listeria_ivanovii	24.9	FMLRC2	41
ATCC_19119_Listeria_ivanovii	24.9	NextPolish	10
ATCC_19119_Listeria_ivanovii	24.9	Pilon	31
ATCC_25922_Escherichia_coli	24.9	Polypolish	141
ATCC_25922_Escherichia_coli	24.9	Polypolish-careful	344
ATCC_25922_Escherichia_coli	24.9	pypolca	55
ATCC_25922_Escherichia_coli	24.9	pypolca-careful	63
ATCC_25922_Escherichia_coli	24.9	HyPo	130
ATCC_25922_Escherichia_coli	24.9	FMLRC2	63
ATCC_25922_Escherichia_coli	24.9	NextPolish	35
ATCC_25922_Escherichia_coli	24.9	Pilon	121
ATCC_33560_Campylobacter_jejuni	24.9	Polypolish	46
ATCC_33560_Campylobacter_jejuni	24.9	Polypolish-careful	138
ATCC_33560_Campylobacter_jejuni	24.9	pypolca	17
ATCC_33560_Campylobacter_jejuni	24.9	pypolca-careful	18
ATCC_33560_Campylobacter_jejuni	24.9	HyPo	61
ATCC_33560_Campylobacter_jejuni	24.9	FMLRC2	35
ATCC_33560_Campylobacter_jejuni	24.9	NextPolish	12
ATCC_33560_Campylobacter_jejuni	24.9	Pilon	66
ATCC_35221_Campylobacter_lari	24.9	Polypolish	25
ATCC_35221_Campylobacter_lari	24.9	Polypolish-careful	76
ATCC_35221_Campylobacter_lari	24.9	pypolca	15
ATCC_35221_Campylobacter_lari	24.9	pypolca-careful	18
ATCC_35221_Campylobacter_lari	24.9	HyPo	34
ATCC_35221_Campylobacter_lari	24.9	FMLRC2	17
ATCC_35221_Campylobacter_lari	24.9	NextPolish	8
ATCC_35221_Campylobacter_lari	24.9	Pilon	49
ATCC_35897_Listeria_welshimeri	24.9	Polypolish	14
ATCC_35897_Listeria_welshimeri	24.9	Polypolish-careful	30
ATCC_35897_Listeria_welshimeri	24.9	pypolca	10
ATCC_35897_Listeria_welshimeri	24.9	pypolca-careful	10
ATCC_35897_Listeria_welshimeri	24.9	HyPo	19
ATCC_35897_Listeria_welshimeri	24.9	FMLRC2	20
ATCC_35897_Listeria_welshimeri	24.9	NextPolish	6
ATCC_35897_Listeria_welshimeri	24.9	Pilon	19
ATCC_BAA-679_Listeria_monocytogenes	24.9	Polypolish	15
ATCC_BAA-679_Listeria_monocytogenes	24.9	Polypolish-careful	27
ATCC_BAA-679_Listeria_monocytogenes	24.9	pypolca	11
ATCC_BAA-679_Listeria_monocytogenes	24.9	pypolca-careful	11
ATCC_BAA-679_Listeria_monocytogenes	24.9	HyPo	14
ATCC_BAA-679_Listeria_monocytogenes	24.9	FMLRC2	20
ATCC_BAA-679_Listeria_monocytogenes	24.9	NextPolish	15
ATCC_BAA-679_Listeria_monocytogenes	24.9	Pilon	20
ATCC_10708_Salmonella_enterica	25.0	Polypolish	104
ATCC_10708_Salmonella_enterica	25.0	Polypolish-careful	190
ATCC_10708_Salmonella_enterica	25.0	pypolca	81
ATCC_10708_Salmonella_enterica	25.0	pypolca-careful	86
ATCC_10708_Salmonella_enterica	25.0	HyPo	119
ATCC_10708_Salmonella_enterica	25.0	FMLRC2	58
ATCC_10708_Salmonella_enterica	25.0	NextPolish	73
ATCC_10708_Salmonella_enterica	25.0	Pilon	124
ATCC_14035_Vibrio_cholerae	25.0	Polypolish	55
ATCC_14035_Vibrio_cholerae	25.0	Polypolish-careful	187
ATCC_14035_Vibrio_cholerae	25.0	pypolca	61
ATCC_14035_Vibrio_cholerae	25.0	pypolca-careful	69
ATCC_14035_Vibrio_cholerae	25.0	HyPo	110
ATCC_14035_Vibrio_cholerae	25.0	FMLRC2	43
ATCC_14035_Vibrio_cholerae	25.0	NextPolish	45
ATCC_14035_Vibrio_cholerae	25.0	Pilon	101
ATCC_17802_Vibrio_parahaemolyticus	25.0	Polypolish	58
ATCC_17802_Vibrio_parahaemolyticus	25.0	Polypolish-careful	122
ATCC_17802_Vibrio_parahaemolyticus	25.0	pypolca	28
ATCC_17802_Vibrio_parahaemolyticus	25.0	pypolca-careful	32
ATCC_17802_Vibrio_parahaemolyticus	25.0	HyPo	75
ATCC_17802_Vibrio_parahaemolyticus	25.0	FMLRC2	43
ATCC_17802_Vibrio_parahaemolyticus	25.0	NextPolish	27
ATCC_17802_Vibrio_parahaemolyticus	25.0	Pilon	48
ATCC_19119_Listeria_ivanovii	25.0	Polypolish	36
ATCC_19119_Listeria_ivanovii	25.0	Polypolish-careful	48
ATCC_19119_Listeria_ivanovii	25.0	pypolca	12
ATCC_19119_Listeria_ivanovii	25.0	pypolca-careful	13
ATCC_19119_Listeria_ivanovii	25.0	HyPo	25
ATCC_19119_Listeria_ivanovii	25.0	FMLRC2	88
ATCC_19119_Listeria_ivanovii	25.0	NextPolish	11
ATCC_19119_Listeria_ivanovii	25.0	Pilon	35
ATCC_25922_Escherichia_coli	25.0	Polypolish	134
ATCC_25922_Escherichia_coli	25.0	Polypolish-careful	352
ATCC_25922_Escherichia_coli	25.0	pypolca	55
ATCC_25922_Escherichia_coli	25.0	pypolca-careful	57
ATCC_25922_Escherichia_coli	25.0	HyPo	129
ATCC_25922_Escherichia_coli	25.0	FMLRC2	48
ATCC_25922_Escherichia_coli	25.0	NextPolish	39
ATCC_25922_Escherichia_coli	25.0	Pilon	246
ATCC_33560_Campylobacter_jejuni	25.0	Polypolish	43
ATCC_33560_Campylobacter_jejuni	25.0	Polypolish-careful	130
ATCC_33560_Campylobacter_jejuni	25.0	pypolca	15
ATCC_33560_Campylobacter_jejuni	25.0	pypolca-careful	23
ATCC_33560_Campylobacter_jejuni	25.0	HyPo	63
ATCC_33560_Campylobacter_jejuni	25.0	FMLRC2	25
ATCC_33560_Campylobacter_jejuni	25.0	NextPolish	12
ATCC_33560_Campylobacter_jejuni	25.0	Pilon	63
ATCC_35221_Campylobacter_lari	25.0	Polypolish	29
ATCC_35221_Campylobacter_lari	25.0	Polypolish-careful	80
ATCC_35221_Campylobacter_lari	25.0	pypolca	14
ATCC_35221_Campylobacter_lari	25.0	pypolca-careful	18
ATCC_35221_Campylobacter_lari	25.0	HyPo	39
ATCC_35221_Campylobacter_lari	25.0	FMLRC2	15
ATCC_35221_Campylobacter_lari	25.0	NextPolish	7
ATCC_35221_Campylobacter_lari	25.0	Pilon	39
ATCC_35897_Listeria_welshimeri	25.0	Polypolish	5
ATCC_35897_Listeria_welshimeri	25.0	Polypolish-careful	19
ATCC_35897_Listeria_welshimeri	25.0	pypolca	11
ATCC_35897_Listeria_welshimeri	25.0	pypolca-careful	11
ATCC_35897_Listeria_welshimeri	25.0	HyPo	17
ATCC_35897_Listeria_welshimeri	25.0	FMLRC2	13
ATCC_35897_Listeria_welshimeri	25.0	NextPolish	4
ATCC_35897_Listeria_welshimeri	25.0	Pilon	19
ATCC_BAA-679_Listeria_monocytogenes	25.0	Polypolish	20
ATCC_BAA-679_Listeria_monocytogenes	25.0	Polypolish-careful	32
ATCC_BAA-679_Listeria_monocytogenes	25.0	pypolca	12
ATCC_BAA-679_Listeria_monocytogenes	25.0	pypolca-careful	12
ATCC_BAA-679_Listeria_monocytogenes	25.0	HyPo	14
ATCC_BAA-679_Listeria_monocytogenes	25.0	FMLRC2	57
ATCC_BAA-679_Listeria_monocytogenes	25.0	NextPolish	9
ATCC_BAA-679_Listeria_monocytogenes	25.0	Pilon	22
ATCC_10708_Salmonella_enterica	25.1	Polypolish	107
ATCC_10708_Salmonella_enterica	25.1	Polypolish-careful	204
ATCC_10708_Salmonella_enterica	25.1	pypolca	70
ATCC_10708_Salmonella_enterica	25.1	pypolca-careful	77
ATCC_10708_Salmonella_enterica	25.1	HyPo	128
ATCC_10708_Salmonella_enterica	25.1	FMLRC2	55
ATCC_10708_Salmonella_enterica	25.1	NextPolish	56
ATCC_10708_Salmonella_enterica	25.1	Pilon	213
ATCC_14035_Vibrio_cholerae	25.1	Polypolish	57
ATCC_14035_Vibrio_cholerae	25.1	Polypolish-careful	198
ATCC_14035_Vibrio_cholerae	25.1	pypolca	59
ATCC_14035_Vibrio_cholerae	25.1	pypolca-careful	70
ATCC_14035_Vibrio_cholerae	25.1	HyPo	129
ATCC_14035_Vibrio_cholerae	25.1	FMLRC2	43
ATCC_14035_Vibrio_cholerae	25.1	NextPolish	54
ATCC_14035_Vibrio_cholerae	25.1	Pilon	356
ATCC_17802_Vibrio_parahaemolyticus	25.1	Polypolish	69
ATCC_17802_Vibrio_parahaemolyticus	25.1	Polypolish-careful	132
ATCC_17802_Vibrio_parahaemolyticus	25.1	pypolca	29
ATCC_17802_Vibrio_parahaemolyticus	25.1	pypolca-careful	30
ATCC_17802_Vibrio_parahaemolyticus	25.1	HyPo	72
ATCC_17802_Vibrio_parahaemolyticus	25.1	FMLRC2	29
ATCC_17802_Vibrio_parahaemolyticus	25.1	NextPolish	26
ATCC_17802_Vibrio_parahaemolyticus	25.1	Pilon	50
ATCC_19119_Listeria_ivanovii	25.1	Polypolish	33
ATCC_19119_Listeria_ivanovii	25.1	Polypolish-careful	45
ATCC_19119_Listeria_ivanovii	25.1	pypolca	33
ATCC_19119_Listeria_ivanovii	25.1	pypolca-careful	12
ATCC_19119_Listeria_ivanovii	25.1	HyPo	26
ATCC_19119_Listeria_ivanovii	25.1	FMLRC2	35
ATCC_19119_Listeria_ivanovii	25.1	NextPolish	13
ATCC_19119_Listeria_ivanovii	25.1	Pilon	26
ATCC_25922_Escherichia_coli	25.1	Polypolish	144
ATCC_25922_Escherichia_coli	25.1	Polypolish-careful	347
ATCC_25922_Escherichia_coli	25.1	pypolca	54
ATCC_25922_Escherichia_coli	25.1	pypolca-careful	62
ATCC_25922_Escherichia_coli	25.1	HyPo	133
ATCC_25922_Escherichia_coli	25.1	FMLRC2	82
ATCC_25922_Escherichia_coli	25.1	NextPolish	40
ATCC_25922_Escherichia_coli	25.1	Pilon	137
ATCC_33560_Campylobacter_jejuni	25.1	Polypolish	52
ATCC_33560_Campylobacter_jejuni	25.1	Polypolish-careful	136
ATCC_33560_Campylobacter_jejuni	25.1	pypolca	15
ATCC_33560_Campylobacter_jejuni	25.1	pypolca-careful	23
ATCC_33560_Campylobacter_jejuni	25.1	HyPo	74
ATCC_33560_Campylobacter_jejuni	25.1	FMLRC2	26
ATCC_33560_Campylobacter_jejuni	25.1	NextPolish	11
ATCC_33560_Campylobacter_jejuni	25.1	Pilon	86
ATCC_35221_Campylobacter_lari	25.1	Polypolish	21
ATCC_35221_Campylobacter_lari	25.1	Polypolish-careful	75
ATCC_35221_Campylobacter_lari	25.1	pypolca	18
ATCC_35221_Campylobacter_lari	25.1	pypolca-careful	18
ATCC_35221_Campylobacter_lari	25.1	HyPo	44
ATCC_35221_Campylobacter_lari	25.1	FMLRC2	14
ATCC_35221_Campylobacter_lari	25.1	NextPolish	9
ATCC_35221_Campylobacter_lari	25.1	Pilon	51
ATCC_35897_Listeria_welshimeri	25.1	Polypolish	11
ATCC_35897_Listeria_welshimeri	25.1	Polypolish-careful	27
ATCC_35897_Listeria_welshimeri	25.1	pypolca	11
ATCC_35897_Listeria_welshimeri	25.1	pypolca-careful	11
ATCC_35897_Listeria_welshimeri	25.1	HyPo	16
ATCC_35897_Listeria_welshimeri	25.1	FMLRC2	28
ATCC_35897_Listeria_welshimeri	25.1	NextPolish	10
ATCC_35897_Listeria_welshimeri	25.1	Pilon	21
ATCC_BAA-679_Listeria_monocytogenes	25.1	Polypolish	10
ATCC_BAA-679_Listeria_monocytogenes	25.1	Polypolish-careful	23
ATCC_BAA-679_Listeria_monocytogenes	25.1	pypolca	10
