genome	target_illumina_depth	polishing	remaining_errors
ATCC_17802_Vibrio_parahaemolyticus	16.8	FMLRC2	240
ATCC_17802_Vibrio_parahaemolyticus	16.8	NextPolish	36
ATCC_17802_Vibrio_parahaemolyticus	16.8	Polypolish+pypolca	2
ATCC_17802_Vibrio_parahaemolyticus	16.8	Polypolish-careful+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	16.8	Polypolish-careful+pypolca	2
ATCC_17802_Vibrio_parahaemolyticus	16.8	Polypolish+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	16.8	pypolca+Polypolish	2
ATCC_17802_Vibrio_parahaemolyticus	16.8	pypolca-careful+Polypolish-careful	0
ATCC_17802_Vibrio_parahaemolyticus	16.8	pypolca+Polypolish-careful	2
ATCC_17802_Vibrio_parahaemolyticus	16.8	pypolca-careful+Polypolish	0
ATCC_19119_Listeria_ivanovii	16.8	Polypolish	4
ATCC_19119_Listeria_ivanovii	16.8	Polypolish-careful	4
ATCC_19119_Listeria_ivanovii	16.8	pypolca	4
ATCC_19119_Listeria_ivanovii	16.8	pypolca-careful	4
ATCC_19119_Listeria_ivanovii	16.8	HyPo	27
ATCC_19119_Listeria_ivanovii	16.8	FMLRC2	174
ATCC_19119_Listeria_ivanovii	16.8	NextPolish	35
ATCC_19119_Listeria_ivanovii	16.8	Polypolish+pypolca	4
ATCC_19119_Listeria_ivanovii	16.8	Polypolish-careful+pypolca-careful	4
ATCC_19119_Listeria_ivanovii	16.8	Polypolish-careful+pypolca	4
ATCC_19119_Listeria_ivanovii	16.8	Polypolish+pypolca-careful	4
ATCC_19119_Listeria_ivanovii	16.8	pypolca+Polypolish	4
ATCC_19119_Listeria_ivanovii	16.8	pypolca-careful+Polypolish-careful	4
ATCC_19119_Listeria_ivanovii	16.8	pypolca+Polypolish-careful	4
ATCC_19119_Listeria_ivanovii	16.8	pypolca-careful+Polypolish	4
ATCC_25922_Escherichia_coli	16.8	Polypolish	1
ATCC_25922_Escherichia_coli	16.8	Polypolish-careful	1
ATCC_25922_Escherichia_coli	16.8	pypolca	8
ATCC_25922_Escherichia_coli	16.8	pypolca-careful	0
ATCC_25922_Escherichia_coli	16.8	HyPo	46
ATCC_25922_Escherichia_coli	16.8	FMLRC2	356
ATCC_25922_Escherichia_coli	16.8	NextPolish	78
ATCC_25922_Escherichia_coli	16.8	Polypolish+pypolca	8
ATCC_25922_Escherichia_coli	16.8	Polypolish-careful+pypolca-careful	0
ATCC_25922_Escherichia_coli	16.8	Polypolish-careful+pypolca	8
ATCC_25922_Escherichia_coli	16.8	Polypolish+pypolca-careful	0
ATCC_25922_Escherichia_coli	16.8	pypolca+Polypolish	8
ATCC_25922_Escherichia_coli	16.8	pypolca-careful+Polypolish-careful	0
ATCC_25922_Escherichia_coli	16.8	pypolca+Polypolish-careful	8
ATCC_25922_Escherichia_coli	16.8	pypolca-careful+Polypolish	0
ATCC_33560_Campylobacter_jejuni	16.8	Polypolish	2
ATCC_33560_Campylobacter_jejuni	16.8	Polypolish-careful	2
ATCC_33560_Campylobacter_jejuni	16.8	pypolca	1
ATCC_33560_Campylobacter_jejuni	16.8	pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	16.8	HyPo	12
ATCC_33560_Campylobacter_jejuni	16.8	FMLRC2	309
ATCC_33560_Campylobacter_jejuni	16.8	NextPolish	10
ATCC_33560_Campylobacter_jejuni	16.8	Polypolish+pypolca	1
ATCC_33560_Campylobacter_jejuni	16.8	Polypolish-careful+pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	16.8	Polypolish-careful+pypolca	1
ATCC_33560_Campylobacter_jejuni	16.8	Polypolish+pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	16.8	pypolca+Polypolish	1
ATCC_33560_Campylobacter_jejuni	16.8	pypolca-careful+Polypolish-careful	0
ATCC_33560_Campylobacter_jejuni	16.8	pypolca+Polypolish-careful	1
ATCC_33560_Campylobacter_jejuni	16.8	pypolca-careful+Polypolish	0
ATCC_35221_Campylobacter_lari	16.8	Polypolish	4
ATCC_35221_Campylobacter_lari	16.8	Polypolish-careful	4
ATCC_35221_Campylobacter_lari	16.8	pypolca	3
ATCC_35221_Campylobacter_lari	16.8	pypolca-careful	3
ATCC_35221_Campylobacter_lari	16.8	HyPo	12
ATCC_35221_Campylobacter_lari	16.8	FMLRC2	41
ATCC_35221_Campylobacter_lari	16.8	NextPolish	7
ATCC_35221_Campylobacter_lari	16.8	Polypolish+pypolca	3
ATCC_35221_Campylobacter_lari	16.8	Polypolish-careful+pypolca-careful	3
ATCC_35221_Campylobacter_lari	16.8	Polypolish-careful+pypolca	3
ATCC_35221_Campylobacter_lari	16.8	Polypolish+pypolca-careful	3
ATCC_35221_Campylobacter_lari	16.8	pypolca+Polypolish	3
ATCC_35221_Campylobacter_lari	16.8	pypolca-careful+Polypolish-careful	3
ATCC_35221_Campylobacter_lari	16.8	pypolca+Polypolish-careful	3
ATCC_35221_Campylobacter_lari	16.8	pypolca-careful+Polypolish	3
ATCC_35897_Listeria_welshimeri	16.8	Polypolish	0
ATCC_35897_Listeria_welshimeri	16.8	Polypolish-careful	0
ATCC_35897_Listeria_welshimeri	16.8	pypolca	3
ATCC_35897_Listeria_welshimeri	16.8	pypolca-careful	0
ATCC_35897_Listeria_welshimeri	16.8	HyPo	12
ATCC_35897_Listeria_welshimeri	16.8	FMLRC2	64
ATCC_35897_Listeria_welshimeri	16.8	NextPolish	14
ATCC_35897_Listeria_welshimeri	16.8	Polypolish+pypolca	3
ATCC_35897_Listeria_welshimeri	16.8	Polypolish-careful+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	16.8	Polypolish-careful+pypolca	3
ATCC_35897_Listeria_welshimeri	16.8	Polypolish+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	16.8	pypolca+Polypolish	3
ATCC_35897_Listeria_welshimeri	16.8	pypolca-careful+Polypolish-careful	0
ATCC_35897_Listeria_welshimeri	16.8	pypolca+Polypolish-careful	3
ATCC_35897_Listeria_welshimeri	16.8	pypolca-careful+Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	16.8	Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	16.8	Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.8	pypolca	1
ATCC_BAA-679_Listeria_monocytogenes	16.8	pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.8	HyPo	10
ATCC_BAA-679_Listeria_monocytogenes	16.8	FMLRC2	49
ATCC_BAA-679_Listeria_monocytogenes	16.8	NextPolish	31
ATCC_BAA-679_Listeria_monocytogenes	16.8	Polypolish+pypolca	1
ATCC_BAA-679_Listeria_monocytogenes	16.8	Polypolish-careful+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.8	Polypolish-careful+pypolca	1
ATCC_BAA-679_Listeria_monocytogenes	16.8	Polypolish+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.8	pypolca+Polypolish	1
ATCC_BAA-679_Listeria_monocytogenes	16.8	pypolca-careful+Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.8	pypolca+Polypolish-careful	1
ATCC_BAA-679_Listeria_monocytogenes	16.8	pypolca-careful+Polypolish	0
ATCC_10708_Salmonella_enterica	16.9	Polypolish	2
ATCC_10708_Salmonella_enterica	16.9	Polypolish-careful	2
ATCC_10708_Salmonella_enterica	16.9	pypolca	8
ATCC_10708_Salmonella_enterica	16.9	pypolca-careful	1
ATCC_10708_Salmonella_enterica	16.9	HyPo	33
ATCC_10708_Salmonella_enterica	16.9	FMLRC2	203
ATCC_10708_Salmonella_enterica	16.9	NextPolish	62
ATCC_10708_Salmonella_enterica	16.9	Polypolish+pypolca	8
ATCC_10708_Salmonella_enterica	16.9	Polypolish-careful+pypolca-careful	1
ATCC_10708_Salmonella_enterica	16.9	Polypolish-careful+pypolca	8
ATCC_10708_Salmonella_enterica	16.9	Polypolish+pypolca-careful	1
ATCC_10708_Salmonella_enterica	16.9	pypolca+Polypolish	8
ATCC_10708_Salmonella_enterica	16.9	pypolca-careful+Polypolish-careful	1
ATCC_10708_Salmonella_enterica	16.9	pypolca+Polypolish-careful	8
ATCC_10708_Salmonella_enterica	16.9	pypolca-careful+Polypolish	1
ATCC_14035_Vibrio_cholerae	16.9	Polypolish	0
ATCC_14035_Vibrio_cholerae	16.9	Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	16.9	pypolca	1
ATCC_14035_Vibrio_cholerae	16.9	pypolca-careful	0
ATCC_14035_Vibrio_cholerae	16.9	HyPo	10
ATCC_14035_Vibrio_cholerae	16.9	FMLRC2	217
ATCC_14035_Vibrio_cholerae	16.9	NextPolish	16
ATCC_14035_Vibrio_cholerae	16.9	Polypolish+pypolca	1
ATCC_14035_Vibrio_cholerae	16.9	Polypolish-careful+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	16.9	Polypolish-careful+pypolca	1
ATCC_14035_Vibrio_cholerae	16.9	Polypolish+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	16.9	pypolca+Polypolish	1
ATCC_14035_Vibrio_cholerae	16.9	pypolca-careful+Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	16.9	pypolca+Polypolish-careful	1
ATCC_14035_Vibrio_cholerae	16.9	pypolca-careful+Polypolish	0
ATCC_17802_Vibrio_parahaemolyticus	16.9	Polypolish	0
ATCC_17802_Vibrio_parahaemolyticus	16.9	Polypolish-careful	0
ATCC_17802_Vibrio_parahaemolyticus	16.9	pypolca	3
ATCC_17802_Vibrio_parahaemolyticus	16.9	pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	16.9	HyPo	22
ATCC_17802_Vibrio_parahaemolyticus	16.9	FMLRC2	178
ATCC_17802_Vibrio_parahaemolyticus	16.9	NextPolish	35
ATCC_17802_Vibrio_parahaemolyticus	16.9	Polypolish+pypolca	3
ATCC_17802_Vibrio_parahaemolyticus	16.9	Polypolish-careful+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	16.9	Polypolish-careful+pypolca	3
ATCC_17802_Vibrio_parahaemolyticus	16.9	Polypolish+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	16.9	pypolca+Polypolish	3
ATCC_17802_Vibrio_parahaemolyticus	16.9	pypolca-careful+Polypolish-careful	0
ATCC_17802_Vibrio_parahaemolyticus	16.9	pypolca+Polypolish-careful	3
ATCC_17802_Vibrio_parahaemolyticus	16.9	pypolca-careful+Polypolish	0
ATCC_19119_Listeria_ivanovii	16.9	Polypolish	3
ATCC_19119_Listeria_ivanovii	16.9	Polypolish-careful	3
ATCC_19119_Listeria_ivanovii	16.9	pypolca	2
ATCC_19119_Listeria_ivanovii	16.9	pypolca-careful	3
ATCC_19119_Listeria_ivanovii	16.9	HyPo	22
ATCC_19119_Listeria_ivanovii	16.9	FMLRC2	265
ATCC_19119_Listeria_ivanovii	16.9	NextPolish	23
ATCC_19119_Listeria_ivanovii	16.9	Polypolish+pypolca	2
ATCC_19119_Listeria_ivanovii	16.9	Polypolish-careful+pypolca-careful	3
ATCC_19119_Listeria_ivanovii	16.9	Polypolish-careful+pypolca	2
ATCC_19119_Listeria_ivanovii	16.9	Polypolish+pypolca-careful	3
ATCC_19119_Listeria_ivanovii	16.9	pypolca+Polypolish	2
ATCC_19119_Listeria_ivanovii	16.9	pypolca-careful+Polypolish-careful	3
ATCC_19119_Listeria_ivanovii	16.9	pypolca+Polypolish-careful	2
ATCC_19119_Listeria_ivanovii	16.9	pypolca-careful+Polypolish	3
ATCC_25922_Escherichia_coli	16.9	Polypolish	0
ATCC_25922_Escherichia_coli	16.9	Polypolish-careful	0
ATCC_25922_Escherichia_coli	16.9	pypolca	1
ATCC_25922_Escherichia_coli	16.9	pypolca-careful	0
ATCC_25922_Escherichia_coli	16.9	HyPo	24
ATCC_25922_Escherichia_coli	16.9	FMLRC2	280
ATCC_25922_Escherichia_coli	16.9	NextPolish	48
ATCC_25922_Escherichia_coli	16.9	Polypolish+pypolca	1
ATCC_25922_Escherichia_coli	16.9	Polypolish-careful+pypolca-careful	0
ATCC_25922_Escherichia_coli	16.9	Polypolish-careful+pypolca	1
ATCC_25922_Escherichia_coli	16.9	Polypolish+pypolca-careful	0
ATCC_25922_Escherichia_coli	16.9	pypolca+Polypolish	1
ATCC_25922_Escherichia_coli	16.9	pypolca-careful+Polypolish-careful	0
ATCC_25922_Escherichia_coli	16.9	pypolca+Polypolish-careful	1
ATCC_25922_Escherichia_coli	16.9	pypolca-careful+Polypolish	0
ATCC_33560_Campylobacter_jejuni	16.9	Polypolish	2
ATCC_33560_Campylobacter_jejuni	16.9	Polypolish-careful	2
ATCC_33560_Campylobacter_jejuni	16.9	pypolca	0
ATCC_33560_Campylobacter_jejuni	16.9	pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	16.9	HyPo	3
ATCC_33560_Campylobacter_jejuni	16.9	FMLRC2	139
ATCC_33560_Campylobacter_jejuni	16.9	NextPolish	8
ATCC_33560_Campylobacter_jejuni	16.9	Polypolish+pypolca	0
ATCC_33560_Campylobacter_jejuni	16.9	Polypolish-careful+pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	16.9	Polypolish-careful+pypolca	0
ATCC_33560_Campylobacter_jejuni	16.9	Polypolish+pypolca-careful	0
ATCC_33560_Campylobacter_jejuni	16.9	pypolca+Polypolish	0
ATCC_33560_Campylobacter_jejuni	16.9	pypolca-careful+Polypolish-careful	0
ATCC_33560_Campylobacter_jejuni	16.9	pypolca+Polypolish-careful	0
ATCC_33560_Campylobacter_jejuni	16.9	pypolca-careful+Polypolish	0
ATCC_35221_Campylobacter_lari	16.9	Polypolish	4
ATCC_35221_Campylobacter_lari	16.9	Polypolish-careful	4
ATCC_35221_Campylobacter_lari	16.9	pypolca	1
ATCC_35221_Campylobacter_lari	16.9	pypolca-careful	0
ATCC_35221_Campylobacter_lari	16.9	HyPo	5
ATCC_35221_Campylobacter_lari	16.9	FMLRC2	65
ATCC_35221_Campylobacter_lari	16.9	NextPolish	0
ATCC_35221_Campylobacter_lari	16.9	Polypolish+pypolca	1
ATCC_35221_Campylobacter_lari	16.9	Polypolish-careful+pypolca-careful	0
ATCC_35221_Campylobacter_lari	16.9	Polypolish-careful+pypolca	1
ATCC_35221_Campylobacter_lari	16.9	Polypolish+pypolca-careful	0
ATCC_35221_Campylobacter_lari	16.9	pypolca+Polypolish	1
ATCC_35221_Campylobacter_lari	16.9	pypolca-careful+Polypolish-careful	0
ATCC_35221_Campylobacter_lari	16.9	pypolca+Polypolish-careful	1
ATCC_35221_Campylobacter_lari	16.9	pypolca-careful+Polypolish	0
ATCC_35897_Listeria_welshimeri	16.9	Polypolish	0
ATCC_35897_Listeria_welshimeri	16.9	Polypolish-careful	0
ATCC_35897_Listeria_welshimeri	16.9	pypolca	0
ATCC_35897_Listeria_welshimeri	16.9	pypolca-careful	0
ATCC_35897_Listeria_welshimeri	16.9	HyPo	7
ATCC_35897_Listeria_welshimeri	16.9	FMLRC2	65
ATCC_35897_Listeria_welshimeri	16.9	NextPolish	8
ATCC_35897_Listeria_welshimeri	16.9	Polypolish+pypolca	0
ATCC_35897_Listeria_welshimeri	16.9	Polypolish-careful+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	16.9	Polypolish-careful+pypolca	0
ATCC_35897_Listeria_welshimeri	16.9	Polypolish+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	16.9	pypolca+Polypolish	0
ATCC_35897_Listeria_welshimeri	16.9	pypolca-careful+Polypolish-careful	0
ATCC_35897_Listeria_welshimeri	16.9	pypolca+Polypolish-careful	0
ATCC_35897_Listeria_welshimeri	16.9	pypolca-careful+Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	16.9	Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	16.9	Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.9	pypolca	4
ATCC_BAA-679_Listeria_monocytogenes	16.9	pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.9	HyPo	6
ATCC_BAA-679_Listeria_monocytogenes	16.9	FMLRC2	27
ATCC_BAA-679_Listeria_monocytogenes	16.9	NextPolish	17
ATCC_BAA-679_Listeria_monocytogenes	16.9	Polypolish+pypolca	4
ATCC_BAA-679_Listeria_monocytogenes	16.9	Polypolish-careful+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.9	Polypolish-careful+pypolca	4
ATCC_BAA-679_Listeria_monocytogenes	16.9	Polypolish+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.9	pypolca+Polypolish	4
ATCC_BAA-679_Listeria_monocytogenes	16.9	pypolca-careful+Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	16.9	pypolca+Polypolish-careful	4
ATCC_BAA-679_Listeria_monocytogenes	16.9	pypolca-careful+Polypolish	0
ATCC_10708_Salmonella_enterica	17.0	Polypolish	1
ATCC_10708_Salmonella_enterica	17.0	Polypolish-careful	1
ATCC_10708_Salmonella_enterica	17.0	pypolca	3
ATCC_10708_Salmonella_enterica	17.0	pypolca-careful	1
ATCC_10708_Salmonella_enterica	17.0	HyPo	37
ATCC_10708_Salmonella_enterica	17.0	FMLRC2	240
ATCC_10708_Salmonella_enterica	17.0	NextPolish	51
ATCC_10708_Salmonella_enterica	17.0	Polypolish+pypolca	3
ATCC_10708_Salmonella_enterica	17.0	Polypolish-careful+pypolca-careful	1
ATCC_10708_Salmonella_enterica	17.0	Polypolish-careful+pypolca	3
ATCC_10708_Salmonella_enterica	17.0	Polypolish+pypolca-careful	1
ATCC_10708_Salmonella_enterica	17.0	pypolca+Polypolish	3
ATCC_10708_Salmonella_enterica	17.0	pypolca-careful+Polypolish-careful	1
ATCC_10708_Salmonella_enterica	17.0	pypolca+Polypolish-careful	3
ATCC_10708_Salmonella_enterica	17.0	pypolca-careful+Polypolish	1
ATCC_14035_Vibrio_cholerae	17.0	Polypolish	0
ATCC_14035_Vibrio_cholerae	17.0	Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	17.0	pypolca	1
ATCC_14035_Vibrio_cholerae	17.0	pypolca-careful	0
ATCC_14035_Vibrio_cholerae	17.0	HyPo	10
ATCC_14035_Vibrio_cholerae	17.0	FMLRC2	218
ATCC_14035_Vibrio_cholerae	17.0	NextPolish	25
ATCC_14035_Vibrio_cholerae	17.0	Polypolish+pypolca	1
ATCC_14035_Vibrio_cholerae	17.0	Polypolish-careful+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	17.0	Polypolish-careful+pypolca	1
ATCC_14035_Vibrio_cholerae	17.0	Polypolish+pypolca-careful	0
ATCC_14035_Vibrio_cholerae	17.0	pypolca+Polypolish	1
ATCC_14035_Vibrio_cholerae	17.0	pypolca-careful+Polypolish-careful	0
ATCC_14035_Vibrio_cholerae	17.0	pypolca+Polypolish-careful	1
ATCC_14035_Vibrio_cholerae	17.0	pypolca-careful+Polypolish	0
ATCC_17802_Vibrio_parahaemolyticus	17.0	Polypolish	1
ATCC_17802_Vibrio_parahaemolyticus	17.0	Polypolish-careful	1
ATCC_17802_Vibrio_parahaemolyticus	17.0	pypolca	2
ATCC_17802_Vibrio_parahaemolyticus	17.0	pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	17.0	HyPo	18
ATCC_17802_Vibrio_parahaemolyticus	17.0	FMLRC2	191
ATCC_17802_Vibrio_parahaemolyticus	17.0	NextPolish	30
ATCC_17802_Vibrio_parahaemolyticus	17.0	Polypolish+pypolca	2
ATCC_17802_Vibrio_parahaemolyticus	17.0	Polypolish-careful+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	17.0	Polypolish-careful+pypolca	2
ATCC_17802_Vibrio_parahaemolyticus	17.0	Polypolish+pypolca-careful	0
ATCC_17802_Vibrio_parahaemolyticus	17.0	pypolca+Polypolish	2
ATCC_17802_Vibrio_parahaemolyticus	17.0	pypolca-careful+Polypolish-careful	0
ATCC_17802_Vibrio_parahaemolyticus	17.0	pypolca+Polypolish-careful	2
ATCC_17802_Vibrio_parahaemolyticus	17.0	pypolca-careful+Polypolish	0
ATCC_19119_Listeria_ivanovii	17.0	Polypolish	3
ATCC_19119_Listeria_ivanovii	17.0	Polypolish-careful	3
ATCC_19119_Listeria_ivanovii	17.0	pypolca	3
ATCC_19119_Listeria_ivanovii	17.0	pypolca-careful	0
ATCC_19119_Listeria_ivanovii	17.0	HyPo	12
ATCC_19119_Listeria_ivanovii	17.0	FMLRC2	172
ATCC_19119_Listeria_ivanovii	17.0	NextPolish	45
ATCC_19119_Listeria_ivanovii	17.0	Polypolish+pypolca	3
ATCC_19119_Listeria_ivanovii	17.0	Polypolish-careful+pypolca-careful	0
ATCC_19119_Listeria_ivanovii	17.0	Polypolish-careful+pypolca	3
ATCC_19119_Listeria_ivanovii	17.0	Polypolish+pypolca-careful	0
ATCC_19119_Listeria_ivanovii	17.0	pypolca+Polypolish	3
ATCC_19119_Listeria_ivanovii	17.0	pypolca-careful+Polypolish-careful	0
ATCC_19119_Listeria_ivanovii	17.0	pypolca+Polypolish-careful	3
ATCC_19119_Listeria_ivanovii	17.0	pypolca-careful+Polypolish	0
ATCC_25922_Escherichia_coli	17.0	Polypolish	1
ATCC_25922_Escherichia_coli	17.0	Polypolish-careful	1
ATCC_25922_Escherichia_coli	17.0	pypolca	3
ATCC_25922_Escherichia_coli	17.0	pypolca-careful	0
ATCC_25922_Escherichia_coli	17.0	HyPo	31
ATCC_25922_Escherichia_coli	17.0	FMLRC2	399
ATCC_25922_Escherichia_coli	17.0	NextPolish	37
ATCC_25922_Escherichia_coli	17.0	Polypolish+pypolca	3
ATCC_25922_Escherichia_coli	17.0	Polypolish-careful+pypolca-careful	0
ATCC_25922_Escherichia_coli	17.0	Polypolish-careful+pypolca	3
ATCC_25922_Escherichia_coli	17.0	Polypolish+pypolca-careful	0
ATCC_25922_Escherichia_coli	17.0	pypolca+Polypolish	3
ATCC_25922_Escherichia_coli	17.0	pypolca-careful+Polypolish-careful	0
ATCC_25922_Escherichia_coli	17.0	pypolca+Polypolish-careful	3
ATCC_25922_Escherichia_coli	17.0	pypolca-careful+Polypolish	0
ATCC_33560_Campylobacter_jejuni	17.0	Polypolish	2
ATCC_33560_Campylobacter_jejuni	17.0	Polypolish-careful	2
ATCC_33560_Campylobacter_jejuni	17.0	pypolca	3
ATCC_33560_Campylobacter_jejuni	17.0	pypolca-careful	2
ATCC_33560_Campylobacter_jejuni	17.0	HyPo	6
ATCC_33560_Campylobacter_jejuni	17.0	FMLRC2	196
ATCC_33560_Campylobacter_jejuni	17.0	NextPolish	18
ATCC_33560_Campylobacter_jejuni	17.0	Polypolish+pypolca	3
ATCC_33560_Campylobacter_jejuni	17.0	Polypolish-careful+pypolca-careful	2
ATCC_33560_Campylobacter_jejuni	17.0	Polypolish-careful+pypolca	3
ATCC_33560_Campylobacter_jejuni	17.0	Polypolish+pypolca-careful	2
ATCC_33560_Campylobacter_jejuni	17.0	pypolca+Polypolish	3
ATCC_33560_Campylobacter_jejuni	17.0	pypolca-careful+Polypolish-careful	2
ATCC_33560_Campylobacter_jejuni	17.0	pypolca+Polypolish-careful	3
ATCC_33560_Campylobacter_jejuni	17.0	pypolca-careful+Polypolish	2
ATCC_35221_Campylobacter_lari	17.0	Polypolish	4
ATCC_35221_Campylobacter_lari	17.0	Polypolish-careful	4
ATCC_35221_Campylobacter_lari	17.0	pypolca	1
ATCC_35221_Campylobacter_lari	17.0	pypolca-careful	4
ATCC_35221_Campylobacter_lari	17.0	HyPo	14
ATCC_35221_Campylobacter_lari	17.0	FMLRC2	47
ATCC_35221_Campylobacter_lari	17.0	NextPolish	5
ATCC_35221_Campylobacter_lari	17.0	Polypolish+pypolca	1
ATCC_35221_Campylobacter_lari	17.0	Polypolish-careful+pypolca-careful	4
ATCC_35221_Campylobacter_lari	17.0	Polypolish-careful+pypolca	1
ATCC_35221_Campylobacter_lari	17.0	Polypolish+pypolca-careful	4
ATCC_35221_Campylobacter_lari	17.0	pypolca+Polypolish	1
ATCC_35221_Campylobacter_lari	17.0	pypolca-careful+Polypolish-careful	4
ATCC_35221_Campylobacter_lari	17.0	pypolca+Polypolish-careful	1
ATCC_35221_Campylobacter_lari	17.0	pypolca-careful+Polypolish	4
ATCC_35897_Listeria_welshimeri	17.0	Polypolish	1
ATCC_35897_Listeria_welshimeri	17.0	Polypolish-careful	1
ATCC_35897_Listeria_welshimeri	17.0	pypolca	1
ATCC_35897_Listeria_welshimeri	17.0	pypolca-careful	0
ATCC_35897_Listeria_welshimeri	17.0	HyPo	8
ATCC_35897_Listeria_welshimeri	17.0	FMLRC2	42
ATCC_35897_Listeria_welshimeri	17.0	NextPolish	16
ATCC_35897_Listeria_welshimeri	17.0	Polypolish+pypolca	1
ATCC_35897_Listeria_welshimeri	17.0	Polypolish-careful+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	17.0	Polypolish-careful+pypolca	1
ATCC_35897_Listeria_welshimeri	17.0	Polypolish+pypolca-careful	0
ATCC_35897_Listeria_welshimeri	17.0	pypolca+Polypolish	1
ATCC_35897_Listeria_welshimeri	17.0	pypolca-careful+Polypolish-careful	0
ATCC_35897_Listeria_welshimeri	17.0	pypolca+Polypolish-careful	1
ATCC_35897_Listeria_welshimeri	17.0	pypolca-careful+Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	17.0	Polypolish	0
ATCC_BAA-679_Listeria_monocytogenes	17.0	Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	17.0	pypolca	1
ATCC_BAA-679_Listeria_monocytogenes	17.0	pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	17.0	HyPo	9
ATCC_BAA-679_Listeria_monocytogenes	17.0	FMLRC2	35
ATCC_BAA-679_Listeria_monocytogenes	17.0	NextPolish	40
ATCC_BAA-679_Listeria_monocytogenes	17.0	Polypolish+pypolca	1
ATCC_BAA-679_Listeria_monocytogenes	17.0	Polypolish-careful+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	17.0	Polypolish-careful+pypolca	1
ATCC_BAA-679_Listeria_monocytogenes	17.0	Polypolish+pypolca-careful	0
ATCC_BAA-679_Listeria_monocytogenes	17.0	pypolca+Polypolish	1
ATCC_BAA-679_Listeria_monocytogenes	17.0	pypolca-careful+Polypolish-careful	0
ATCC_BAA-679_Listeria_monocytogenes	17.0	pypolca+Polypolish-careful	1
ATCC_BAA-679_Listeria_monocytogenes	17.0	pypolca-careful+Polypolish	0
ATCC_10708_Salmonella_enterica	17.1	Polypolish	1
ATCC_10708_Salmonella_enterica	17.1	Polypolish-careful	1
ATCC_10708_Salmonella_enterica	17.1	pypolca	2
ATCC_10708_Salmonella_enterica	17.1	pypolca-careful	1
ATCC_10708_Salmonella_enterica	17.1	HyPo	43
ATCC_10708_Salmonella_enterica	17.1	FMLRC2	186
ATCC_10708_Salmonella_enterica	17.1	NextPolish	59
ATCC_10708_Salmonella_enterica	17.1	Polypolish+pypolca	2
ATCC_10708_Salmonella_enterica	17.1	Polypolish-careful+pypolca-careful	1
ATCC_10708_Salmonella_enterica	17.1	Polypolish-careful+pypolca	2
ATCC_10708_Salmonella_enterica	17.1	Polypolish+pypolca-careful	1
ATCC_10708_Salmonella_enterica	17.1	pypolca+Polypolish	2
ATCC_10708_Salmonella_enterica	17.1	pypolca-careful+Polypolish-careful	1
ATCC_10708_Salmonella_enterica	17.1	pypolca+Polypolish-careful	2
ATCC_10708_Salmonella_enterica	17.1	pypolca-careful+Polypolish	1
ATCC_14035_Vibrio_cholerae	17.1	Polypolish	0
ATCC_14035_Vibrio_cholerae	17.1	Polypolish-careful	0
